Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
12,"AFGE | AFGE Forms Co-Counsel Partnership with New York Law Firm Tully Rinckey, PLLC",https://www.afge.org/publication/afge-forms-co-counsel-partnership-with-new-york-law-firm-tully-rinckey-pllc,https://www.tullylegal.com/legal-services/federal-employment-law/,"Tully Rinckey, PLLC",21,167,false,false,false,true,false,false,false,false,2025-08-29,2026-05-05,false,false
12,This soldier shot himself in the head. His lawyer says it was an accident. The Army is calling it misconduct.,https://www.armytimes.com/news/your-army/2019/02/06/this-soldier-shot-himself-in-the-head-his-lawyer-says-it-was-an-accident-the-army-is-calling-it-misconduct/,https://www.tullylegal.com/attorneys/sean-c-timmons/,Sean Timmons,27,69,false,false,false,true,false,false,false,false,2025-08-22,2026-05-02,false,false
12,"Additional Outside Scholarships | Jacksonville University in Jacksonville, Fla.",https://www.ju.edu/financialservices/aid/programs/scholarships.php,https://www.tullylegal.com/albany-family/divorce-lawyer/#scholarship,The Military Service Scholarship,1190,156,false,false,false,true,false,false,false,false,2025-08-06,2025-11-07,false,false
12,Daniel Meyer,https://www.justsecurity.org/author/meyerdaniel/,https://www.tullylegal.com/wp-content/uploads/Dan-Meyer-DOD-Decision.pdf,alcohol consumption,14,77,false,false,false,true,false,false,false,false,2025-08-14,2026-04-18,false,false
12,Trump adviser pursued Clinton emails,https://www.ktnv.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,29,65,false,false,false,true,false,false,false,false,2025-07-27,2026-04-05,false,false
12,"Prosecutors: Drunk driving sailor hit, killed a man in Africa",https://www.navytimes.com/news/your-navy/2019/03/19/prosecutors-drunk-driving-sailor-hit-killed-a-man-in-africa/,https://www.tullylegal.com/attorneys/ernesto-c-gapasin/,Robert Capovilla,27,67,false,false,false,true,false,false,false,false,2024-03-18,2026-04-22,false,false
12,Do You Need a Special Education Attorney? – New York Family,https://www.newyorkfamily.com/do-you-need-a-special-education-attorney/,https://www.tullylegal.com/,Tully Rinckey PLLC,32,96,false,false,false,true,false,false,false,false,2025-10-14,2026-04-29,false,false
12,Trump adviser pursued Clinton emails,https://www.tmj4.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,34,79,false,false,false,true,false,false,false,false,2025-07-20,2026-04-26,false,false
12,What Andrew Cuomo is facing in court Nov. 17 and beyond | WAMC,https://www.wamc.org/news/2021-10-29/what-andrew-cuomo-is-facing-in-court-nov-17-and-beyond,https://www.tullylegal.com/attorneys/patrick-j-kilker/,Patrick Kilker of the firm Tully Rinckey.,20,85,false,false,false,true,false,false,false,false,2025-07-19,2026-04-16,false,false
12,Trump adviser pursued Clinton emails,https://www.wkbw.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,25,66,false,false,false,true,false,false,false,false,2025-07-19,2026-04-04,false,false
12,Trump adviser pursued Clinton emails,https://www.wptv.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,30,96,false,false,false,true,false,false,false,false,2025-07-14,2026-03-31,false,false
11,Retrograde Ejaculation and Medical Malpractice | TheLaw.com,http://www.thelaw.com/threads/retrograde-ejaculation-and-medical-malpractice.58965/,http://www.tullylegal.com/forms/Guide_to_Suing_the_Department_of_Veterans_Affairs.pdf,http://www.tullylegal.com/forms/Guide_to_Suing_the_Department_of_Veterans_Affairs.pdf,12,73,false,false,false,true,false,false,false,false,2026-01-04,2026-04-20,false,false
11,Reapplying for a Security Clearance After a Denial or Revocation - ClearedJobs.Net,https://blog.clearedjobs.net/reapplying-for-a-security-clearance-after-a-denial-or-revocation/,https://www.tullylegal.com/,,11,49,false,false,false,true,false,false,false,false,2025-05-22,2026-05-02,false,false
11,Pregnancy law: What HR has to know,https://hrexecutive.com/a-new-federal-pregnancy-law-is-now-in-effect-what-hr-needs-to-know/,https://www.tullylegal.com/,Tully Rinckey,16,65,false,false,false,true,false,false,false,false,2025-01-10,2026-04-16,false,false
11,Trying to unionize despite union-busting efforts? Here’s what you should look out for,https://prism.ghost.io/trying-to-unionize-despite-union-busting-efforts-heres-what-you-should-look-out-for/,https://www.tullylegal.com/attorneys/matthew-f-mihalich/?ref=prism.ghost.io,Matthew Mihalich,20,41,false,false,false,true,false,false,false,false,2026-03-08,2026-04-20,false,false
11,A good week for the culture war,https://religionnews.com/2022/06/25/a-good-week-for-the-culture-war/,https://www.tullylegal.com/our-firm/news/hochul-to-call-special-legislative-session-after-scotus-strikes-states-concealed-carry-restriction/,announced,21,114,false,false,false,true,false,false,false,false,2025-07-29,2026-04-01,false,false
11,Working at Tully Rinckey PLLC | Top Workplaces,https://topworkplaces.com/company/tully-rinckey-pllc/,https://www.tullylegal.com/,,10,27,false,false,false,true,false,false,false,false,2025-01-13,2026-04-25,false,false
11,Trump adviser pursued Clinton emails,https://www.3newsnow.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,29,66,false,false,false,true,false,false,false,false,2025-07-17,2026-04-24,false,false
11,Private: Guantanamo Bay Detainees: A 9-1-1 Call for Constitutional Due Process | ACS,https://www.acslaw.org/?p=6061&post_type=acsblog,http://www.tullylegal.com/pdf_2009/EM_Jawad_AP2_08272009_FA.pdf,Mohammad Jawad,12,99,false,false,false,true,false,false,false,false,2025-01-08,2026-05-03,false,false
11,How income-tax secrecy benefits Trump --and hurts you - Alternet.org,https://www.alternet.org/2020/09/how-income-tax-secrecy-benefits-trump-and-hurts-you,https://www.tullylegal.com/attorneys/pamela-fuller/,Pamela Fuller,23,138,false,false,false,true,false,false,false,false,2025-08-08,2026-04-19,false,false
11,NOVA Legal Beat: DUI While Sleeping in Car? | ARLnow.com,https://www.arlnow.com/2013/04/23/ask-the-lawyer-dui-while-sleeping-in-car/,http://arlington-va.tullylegal.com/,Tully Rinckey PLLC,27,41,false,false,false,true,false,false,false,false,2025-10-16,2026-04-27,false,false
11,Trump adviser pursued Clinton emails,https://www.kgun9.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,37,79,false,false,false,true,false,false,false,false,2025-08-02,2026-04-10,false,false
11,"Loose lips sink ships, and careers, too | MetaFilter",https://www.metafilter.com/93075/Loose-lips-sink-ships-and-careers-too,http://tullylegal.com/article88.pdf,this 1999 article,148,642,false,false,false,true,false,false,false,false,2025-10-11,2025-12-31,false,false
11,Sandboxx News | Military News with Meaning—Where Expertise Meets the Front Lines.,https://www.sandboxx.us/news/is-wagner-group-trying-to-recruit-american-veterans-2/,https://www.tullylegal.com/our-firm/news/is-russias-wagner-group-recruiting-us-veterans-to-fight-in-ukraine/,their U.S. citizenship,15,64,false,false,false,true,false,false,false,false,2025-02-07,2026-04-17,false,false
11,Trump adviser pursued Clinton emails,https://www.tampabay28.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,30,78,false,false,false,true,false,false,false,false,2025-08-29,2026-04-16,false,false
10,Protecting Employee Rights: Challenging Wrongful Termination,https://homebusinessmag.com/management/legalese/protecting-employee-rights-guide-challenging-wrongful-termination/,https://www.tullylegal.com/,www.tullylegal.com,28,249,false,false,false,true,false,false,false,false,2024-02-05,2026-04-25,false,false
10,,https://tribunecontentagency.com/article/how-to-handle-a-layoff-the-legal-version/,https://www.tullylegal.com/,Tully Rinckey,11,319,false,false,false,true,false,false,false,false,2025-08-06,2026-04-30,false,false
10,Which State’s Laws Apply to Out-of-State Remote Employees? | USAttorneys.com,https://usattorneys.com/which-states-laws-apply-to-out-of-state-remote-employees/,https://www.tullylegal.com/,"Tully Rinckey, PLLC",24,78,false,false,false,true,false,false,false,false,2025-09-13,2026-04-21,false,false
10,Albany Rowing Center - Head of Hudson,https://www.albanyrowingcenter.org/event-head-of-hudson.php,https://www.tullylegal.com/,,40,58,false,false,false,true,false,false,false,false,2025-09-22,2026-04-18,false,false
10,"Advocates explore ""thank you for your service"" at veterans human rights conference | Buffalo Toronto Public Media",https://www.btpm.org/local/2019-04-26/advocates-explore-thank-you-for-your-service-at-veterans-human-rights-conference,https://www.tullylegal.com/attorneys/anthony-j-kuhn/,Anthony Kuhn,30,85,false,false,false,true,false,false,false,false,2025-10-19,2026-05-01,false,false
10,"9 Best Criminal Defense Lawyers Springfield, MO | Expertise.com",https://www.expertise.com/legal/criminal-lawyers/missouri/springfield,https://www.tullylegal.com/attorneys/ernesto-c-gapasin/,Visit Website,31,214,false,false,false,true,false,false,false,false,2025-03-01,2026-03-31,false,false
10,Trump adviser pursued Clinton emails,https://www.kivitv.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,31,96,false,false,false,true,false,false,false,false,2025-07-15,2026-04-16,false,false
10,Trump adviser pursued Clinton emails,https://www.kjrh.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,28,69,false,false,false,true,false,false,false,false,2025-07-23,2026-04-18,false,false
10,Business Mathew B. Tully’s Ask the Lawyer column: Don’t approach commercial lease too lightly – Saratogian,https://www.saratogian.com/2012/03/24/business-mathew-b-tullys-ask-the-lawyer-column-dont-approach-commercial-lease-too-lightly/,https://www.tullylegal.com/,law4life.com,26,77,false,false,false,true,false,false,false,false,2025-08-24,2026-03-28,false,false
10,Double Murder on Robins Air Force Base — Southern Fried True Crime Podcast,https://www.southernfriedtruecrime.com/65-double-murder-on-robins-air-force-base,https://www.tullylegal.com/attorneys/ernesto-c-gapasin/,https://www.militarylawyer-defense.com/your-rights-during-an-investigation/,52,14,false,false,false,true,false,false,false,false,2024-04-23,2026-04-18,false,false
10,Trump adviser pursued Clinton emails,https://www.turnto23.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,33,66,false,false,false,true,false,false,false,false,2025-07-31,2026-04-23,false,false
10,Connections: Divorce Rates Decline; Gail Sheehy Returns | WXXI News,https://www.wxxinews.org/connections/2015-02-26/connections-divorce-rates-decline-gail-sheehy-returns,http://www.tullylegal.com/rochester-ny/legal-services/family-and-matrimonial-law/,"Tully Rinckey, PLLC",33,41,false,false,false,true,false,false,false,false,2025-08-01,2026-04-28,false,false
9,Federal Employees Have Nothing to Fear but Their Agencies,http://mspb.federaltimes.com/2014/12/01/federal-employees-have-nothing-to-fear-but-their-agencies/,http://www.tullylegal.com/wp-content/uploads/2014/10/13-894-bsac-Blacks-in-Government-BIG-et-al..pdf,amicus curiae,10,47,false,false,false,true,false,false,false,false,2025-01-08,2026-04-21,false,false
9,Tully Rinckey PLLC Members Area - Capital Region Chamber,https://capitalregionchamberofcommerceny.growthzoneapp.com/activememberdirectory/Details/tully-rinckey-pllc-3824203,http://www.tullylegal.com/,www.tullylegal.com,126,4,false,false,false,true,false,false,false,false,2024-12-21,2026-04-21,false,false
9,Bitcoin Reserve Would Cut US Debt in Half: Sen. Lummis - DailyCoin,https://dailycoin.com/bitcoin-reserve-would-cut-us-debt-in-half-sen-lummis/,https://www.tullylegal.com/our-firm/news/trumps-doge-commission-promises-mass-federal-layoffs-ending-telework/,75% reduction,19,77,false,false,false,true,false,false,false,false,2025-01-13,2026-04-27,false,false
9,"Tully Rinckey: Revenue, Competitors, Alternatives",https://growjo.com/company/Tully_Rinckey,https://tullylegal.com/,,27,142,false,false,false,true,false,false,false,false,2026-01-15,2026-01-15,false,false
9,Former congressman — a practicing lawyer — may be breaking campaign reporting laws – Center for Public Integrity,https://publicintegrity.org/politics/former-congressman-a-practicing-lawyer-may-be-breaking-campaign-reporting-laws/,http://www.tullylegal.com/our-team/johnsweeney/,works as a lawyer,26,55,false,false,false,true,false,false,false,false,2025-01-10,2026-04-30,false,false
9,National Advocate to Discuss Issues Affecting Homeless Veterans | Albany Law School,https://www.albanylaw.edu/about/news/national-advocate-discuss-issues-affecting-homeless-veterans,http://www.tullylegal.com/our-team/gregrinckey,Greg Rinckey,15,138,false,false,false,true,false,false,false,false,2025-08-04,2026-04-27,false,false
9,Albany-based law firm opens office in area,https://www.binghamtonhomepage.com/news/local-news/albany-based-law-firm-opens-office-in-area/,https://www.tullylegal.com/,Law4Life.com.,33,208,false,false,false,true,false,false,false,false,2025-08-26,2026-03-06,false,false
9,Project on Government Oversight - BORGEN,https://www.borgenmagazine.com/project-government-oversight/,http://www.tullylegal.com/washington-dc/legal-services/whistleblower-representation/?keyword=federal%2520employee%2520whistleblower%2520attorney&mm_campaign=48034e6911d9f5680a45e889ea671e69,Tully Rinckey PLLC,12,28,false,false,false,true,false,false,false,false,2025-01-14,2026-05-02,false,false
9,Trump adviser pursued Clinton emails,https://www.fox47news.com/news/national/trump-adviser-played-key-role-in-pursuit-of-possible-clinton-emails-from-dark-web-before-election,https://www.tullylegal.com/our-firm/news/trump-wants-kirk-steer-federal-worker-appeals-board/,was tapped by Trump in March to lead the federal workers' appeal committee,29,76,false,false,false,true,false,false,false,false,2025-07-25,2026-05-04,false,false
9,20th Anniversary of Americans with Disabilities Act » Community | GovLoop,https://www.govloop.com/community/blog/20th-anniversary-of-americans-with-disabilities-act/,https://www.tullylegal.com/legal-services/federal-employment-law/,http://www.fedattorney.com/mestes.html,5,66,false,false,false,true,false,false,false,false,2025-08-21,2026-04-22,false,false
9,White House Extends Federal Hiring Freeze - HRO Today,https://www.hrotoday.com/news/ticker/white-house-extends-federal-hiring-freeze/,https://www.tullylegal.com/,Tully Rinckey PLLC,9,105,false,false,false,true,false,false,false,false,2025-08-22,2026-04-27,false,false
9,"Barry Crushell: Workplace bullying, harassment and employers’ obligation to provide a safe place of work | Irish Legal News",https://www.irishlegal.com/articles/barry-crushell-workplace-bullying-harassment-and-employers-obligation-to-provide-a-safe-place-of-work,https://www.tullylegal.com/,here,8,40,false,false,false,true,false,false,false,false,2024-11-02,2026-05-01,false,false
9,Booming business: Upstate NY’s 50 fastest-growing private companies - newyorkupstate.com,https://www.newyorkupstate.com/news/2016/08/fastest_growing_private_companies_in_upstate_ny.html,http://www.tullylegal.com/,Tully Rinckey (Albany),73,25,false,false,false,true,false,false,false,false,2024-12-25,2026-02-22,false,false
9,"Lawyers in Rochester, NY - Local Business Directory | Directory",https://www.promptloop.com/directory/rochester-14604-lawyers,https://www.tullylegal.com/locations/rochester-ny/,https://www.tullylegal.com/locations/rochester-ny/,48,47,false,false,false,true,false,false,false,false,2025-10-27,2026-03-13,false,false
9,A local law firm and Price Chopper are giving back to veterans | WAER,https://www.waer.org/2022-11-22/a-local-law-firm-and-price-chopper-are-giving-back-to-veterans,https://www.tullylegal.com/locations/syracuse-ny/,Tully Rinckey,13,39,false,false,false,true,false,false,false,false,2025-08-06,2026-04-28,false,false
9,"Advocates Explore ""Thank You For Your Service"" At Veterans Conference",https://www.wskg.org/news/2019-04-26/advocates-explore-thank-you-for-your-service-at-veterans-conference,https://www.tullylegal.com/attorneys/anthony-j-kuhn/,Anthony Kuhn,24,37,false,false,false,true,false,false,false,false,2025-10-15,2026-04-20,false,false
9,Dogs Are Deemed Legal Family Members in New York State,https://wyrk.com/dogs-legal-new-york-state/,"https://www.tullylegal.com/resources/articles/new-york-animal-pet-custody-who-gets-custody-of-your-pet-if-you-break-up/#:~:text=Dogs%2C%20cats%2C%20and%20other%20companion,be%20divided%20between%20the%20parties.",Tullylaw.com,20,63,false,false,false,true,false,false,false,false,2025-01-04,2026-05-05,false,false
8,Surrendering our U.S. military to the illegal invaders - American Thinker,http://www.americanthinker.com.s3-website-us-east-1.amazonaws.com/blog/2023/12/surrendering_our_us_military_to_the_illegal_invaders.html,https://www.tullylegal.com/attorneys/sean-c-timmons/,Sean Timmons,12,19,false,false,false,true,false,false,false,false,2025-09-05,2026-01-04,false,false
8,"Military Personnel, Vets Can Get Free Turkey at Vestal Law Office",https://981thehawk.com/military-personnel-vets-can-get-free-a-turkey-at-vestal-law-office/,https://www.tullylegal.com/,Tully Rinckey PLLC,16,73,false,false,false,true,false,false,false,false,2024-11-16,2026-04-24,false,false
8,Employment Contracts: Essential Clauses and Warning Signs for Workers,https://attorneys.media/employment-contract-guide/,https://www.tullylegal.com/resources/articles/clear-terms-conditions-key-to-successful-employment-agreements/,https://www.tullylegal.com/resources/articles/clear-terms-conditions-key-to-successful-employment-agreements/,20,100,false,false,false,true,false,false,false,false,2025-08-10,2026-05-01,false,false
8,"Entrepreneur Lawyer Mathew Tully Choses Austin, Texas as Latest Office in Expansion - Capital Region Chamber",https://capitalregionchamber.com/news/entrepreneur-lawyer-mathew-tully-choses-austin-texas-latest-office-expansion/,https://www.tullylegal.com/attorneys/mathew-b-tully/,Mathew B. Tully,47,80,false,false,false,true,false,false,false,false,2025-08-23,2026-04-25,false,false
8,Sean Timmons - LinkedIn,https://clay.earth/profile/sean-timmons-0767b72b,https://www.tullylegal.com/attorneys/sean-c-timmons/,3,9,17,false,false,false,true,false,false,false,false,2025-12-08,2025-12-08,false,false
8,"SUMMER OUTLOOK - A Safe Reopening: States Debate, Venues Post Protocols",https://mail.saratogatodaynewspaper.com/home/item/13457-summer-outlook-a-safe-reopening-states-debate-venues-post-protocols,https://www.tullylegal.com/,Tully Rinckey,16,149,false,false,false,true,false,false,false,false,2025-08-20,2026-04-04,false,false
8,10 career criminals have been arrested 485 combined times since NY started its catch-and-release bail reform. | Not the Bee,https://notthebee.com/article/10-career-criminals-have-been-arrested-nearly-500-times-since-new-york-started-its-catch-and-release-bail-reform,https://www.tullylegal.com/our-firm/news/how-manhattan-da-alvin-bragg-could-get-removed-from-office/,removed,12,40,false,false,false,true,false,false,false,false,2025-09-04,2026-02-21,false,false
8,Do You Need a Special Education Attorney?,https://nylag.org/do-you-need-a-special-education-attorney/,https://www.tullylegal.com/,Tully Rinckey PLLC,15,90,false,false,false,true,false,false,false,false,2024-04-14,2026-04-17,false,false
8,I.P. Partners – Large Law Firm – Multiple Locations | Patently-O,https://patentlyo.com/jobs/2018/05/partners-multiple-locations.html,https://www.tullylegal.com/,Tully Rinckey PLLC,3,85,false,false,false,true,false,false,false,false,2025-07-31,2026-03-16,false,false
8,Ask The Lawyer – Michael Macomber Answers Your Questions About Business [AUDIO],https://wgna.com/ask-the-lawyer-michael-macomber-answers-your-questions-about-business-audio/,http://www.tullylegal.com/,"""Tully Rinckey""",12,64,false,false,false,true,false,false,false,false,2024-11-26,2026-03-29,false,false
8,Income-Tax: How Secrecy Benefits Trump and Hurts You | DCReport.org,https://www.dcreport.org/2020/09/18/how-income-tax-secrecy-benefits-trump-and-hurts-you/,https://www.tullylegal.com/attorneys/pamela-fuller/,Pamela Fuller,21,133,false,false,false,true,false,false,false,false,2025-08-11,2026-05-02,false,false
8,Are New York Divorce Records Public? - Legal Reader,https://www.legalreader.com/are-new-york-divorce-records-public/,https://www.tullylegal.com/manhattan-family/divorce/,divorce actions,3,25,false,false,false,true,false,false,false,false,2025-08-05,2026-04-25,false,false
7,State’s top court deals a blow to #MeToo prosecution -,https://capitolpressroom.org/2024/05/07/states-top-court-deals-a-blow-to-metoo-prosecution/,https://www.tullylegal.com/locations/rochester-ny/,Tully Rinckey’s Rochester Office,12,28,false,false,false,true,false,false,false,false,2025-08-24,2026-04-25,false,false
7,Tully Rinckey Foundation Announces Military Scholarships for Law School Students | CenterState CEO,https://centerstateceo.com/our-members/member-news/tully-rinckey-foundation-announces-military-scholarships-law-school,https://www.tullylegal.com/tully-rinckey-military-scholarship/,https://www.tullylegal.com/tully-rinckey-military-scholarship/,6,82,false,false,false,true,false,false,false,false,2025-08-26,2026-04-29,false,false
7,Dr. Trump excises the cancer known as John Brennan - Flopping Aces,https://floppingaces.net/2025/01/26/dr-trump-excises-the-cancer-known-as-john-brennan/,https://www.tullylegal.com/resources/articles/can-i-get-a-security-clearance-if-i-smoked-marijuana/,disqualified,31,42,false,false,false,true,false,false,false,false,2026-04-03,2026-04-03,false,false
7,Technology may be changing how we work while also clouding employer-employee relationship - Irish Tech News,https://irishtechnews.ie/technology-may-be-changing-how-we-work-while-also-clouding-employer-employee-relationship/,https://www.tullylegal.com/,Tully Rinckey,25,89,false,false,false,true,false,false,false,false,2024-10-01,2026-04-28,false,false
7,Golf Insurance Guide – What Does It Cover & Do I Need It? – The Expert Golf Website,https://southamptongolfclub.com/golf-insurance-guide/,https://www.tullylegal.com/,employment law solicitor,25,35,false,false,false,true,false,false,false,false,2024-10-29,2026-04-26,false,false
7,Can Your Boss Show Up At Your House In New York If You Miss Work?,https://wblk.com/can-your-boss-show-up-at-your-house-in-new-york-if-you-miss-work/,https://www.tullylegal.com/resources/articles/we-are-watching-you-so-please-sign-here-how-new-york-states-new-electronic-monitoring-law-impacts-workplace-privacy/,"Tully Rinckey PLLC, Attorneys & Counselors at Law",24,61,false,false,false,true,false,false,false,false,2025-08-04,2026-05-05,false,false
7,Find a Lawyer in Texas: Bryan Fagan's Lawyer Locator Tool,https://www.bryanfagan.com/resources/lawyer-locator/,https://www.tullylegal.com/locations/rochester-ny/?refPageViewId=6bd9bc45165bc7fe,Christine F Redfield,184,428,false,false,false,true,false,false,false,false,2025-09-12,2026-04-24,false,false
7,Tully Rinckey | INOU,https://www.inou.ie/jobswatch/tully-rinckey/,https://www.tullylegal.com/,Tully Rinckey,8,100,false,false,false,true,false,false,false,false,2025-08-12,2026-05-02,false,false
7,How Tax Secrecy Protects Trump — And Hurts You - National Memo,https://www.nationalmemo.com/how-tax-secrecy-protects-trump-and-hurts-you,https://www.tullylegal.com/attorneys/pamela-fuller/,Pamela Fuller,22,120,false,false,false,true,false,false,false,false,2025-08-05,2026-04-27,false,false
7,Looking for Legal Advice | United States of America Service Academy Forums,https://www.serviceacademyforums.com/index.php?threads%2Flooking-for-legal-advice.48119%2F,http://www.tullylegal.com/washington-dc/legal-services/military-law/rotc-military-academy-disenrollment/,http://www.tullylegal.com/washingto...tary-law/rotc-military-academy-disenrollment/,6,57,false,false,false,true,false,false,false,false,2025-09-25,2026-04-13,false,false
6,Navy deserter lived in secret for 40+ years until outed by COVID shot | American Military News,https://americanmilitarynews.com/2022/03/navy-deserter-lived-in-secret-for-40-years-until-outed-by-covid-shot/,https://www.tullylegal.com/attorneys/ernesto-c-gapasin/,explains,6,50,false,false,false,true,false,false,false,false,2024-03-18,2026-04-23,false,false
6,New Legislation in NY Could Prohibit the Public Use of Marijuana | Beverage Information Group,https://bevinfogroup.com/2023/08/10/new-legislation-in-ny-could-prohibit-the-public-use-of-marijuana/,https://www.tullylegal.com/,Tully Rinckey,18,57,false,false,false,true,false,false,false,false,2025-12-07,2026-03-14,false,false
6,Loophole in Gun Laws Result in Unintended Consequences - Blue Virginia,https://bluevirginia.us/2018/07/loophole-in-gun-laws-result-in-unintended-consequences/,https://www.tullylegal.com/albany-criminal/gun-lawyer/,Albany gun crimes attorney,17,47,false,false,false,true,false,false,false,false,2025-07-31,2026-04-29,false,false
6,Living in Ireland with a UK pension: Time to worry? - Business & Finance | Business & Finance,https://businessandfinance.com/living-ireland-uk-pension/,https://www.tullylegal.com/attorneys/mathew-b-tully/,"Mathew B. Tully, Esq",24,128,false,false,false,true,false,false,false,false,2025-11-03,2026-04-09,false,false
6,What employers can learn from Ikea's recent workforce cull - Fora,https://fora.ie/readme/ikea-workforce-redundant-tips-4394038-Dec2018/,https://www.tullylegal.com/locations/dublin-ireland/,Tully Rinckey,5,29,false,false,false,true,false,false,false,false,2025-08-03,2026-04-24,false,false
6,Mandatory COVID Vaccination Bill Introduced in New York Assembly - Frank Report,https://frankreport.com/2020/12/19/mandatory-covid-vaccination-bill-introduced-in-new-york-assembly/,http://www.tullylegal.com/,"Tully Rinckey PLLC,",20,76,false,false,false,true,false,false,false,false,2025-01-23,2026-04-26,false,false
6,DFAS Tuition Repayment: When It Helps and Hurts,https://getoutofdebt.org/98965/got-kicked-rotc-dfas-wants-repay-tuition,http://www.tullylegal.com/washington-dc/legal-services/military-law/rotc-military-academy-disenrollment/,here,20,120,false,false,false,true,false,false,false,false,2025-08-12,2026-05-01,false,false
6,Female Iora Health Employee Files Complaint Under the Equal Pay Act | Law Street Media,https://lawstreetmedia.com/news/health/female-iora-health-employee-files-complaint-under-the-equal-pay-act/,https://www.tullylegal.com/,Tully Rinckey LLC,8,35,false,false,false,true,false,false,false,false,2025-08-16,2026-05-04,false,false
6,Yeager joins Tully Rinckey as a partner : NYREJ,https://nyrej.com/print/37605,http://www.tullylegal.com/,www.tullylegal.com,2,0,false,false,false,true,false,false,false,false,2025-07-25,2026-04-27,false,false
6,New York Prenuptial and Postnuptial Agreements,https://oalaw.com/blog/divorce-family-matrimonial/new-york-prenuptial-and-postnuptial-agreements-a-practical-legal-guide-for-couples/,https://www.tullylegal.com/resources/articles/prenuptial-and-postnuptial-agreements-in-new-york-whats-the-difference/,,18,52,false,false,false,true,false,false,false,false,2026-01-07,2026-04-25,false,false
6,Proud Boys leader Joe Biggs sentenced to 17 years in January 6 case : news,https://old.lemmy.sdf.org/comment/2679261,https://www.tullylegal.com/resources/articles/can-you-be-charged-under-the-ucmj-after-discharge/,https://www.tullylegal.com/resources/articles/can-you-be-charged-under-the-ucmj-after-discharge/,13,65,false,false,false,true,false,false,false,false,2025-05-30,2025-11-26,false,false
6,"Jessica Meditz, Author at Queens Ledger - Page 5 of 17",https://queensledger.com/author/jmeditz/page/5/,https://www.tullylegal.com/our-firm/news/ny-gubernatorial-nominee-lee-zeldin-wants-to-fire-manhattan-d-a-alvin-bragg-its-not-that-easy/,state’s constitution provides a mechanism for removing certain public officials,18,67,false,false,false,true,false,false,false,false,2025-10-07,2026-04-08,false,false
6,Meet Tully Rinckey PLLC,https://wbuf.com/meet-the-experts-at-tully-rinckey-pllc/,http://www.tullylegal.com/buffalo-ny/legal-services/criminal-law/,criminal defense,14,60,false,false,false,true,false,false,false,false,2024-08-16,2026-04-20,false,false
6,"에이브러햄 링컨 - 오늘의AI위키, AI가 만드는 백과사전",https://wiki.onul.works/w/%EC%97%90%EC%9D%B4%EB%B8%8C%EB%9F%AC%ED%96%84_%EB%A7%81%EC%BB%A8,https://www.tullylegal.com/attorneys/ernesto-c-gapasin/,https://www.military[...],152,253,false,false,false,true,false,false,false,false,2025-02-09,2025-12-01,false,false
